"ID";"Sex";"Age";"Periods";"TotalPopulation_1";"NeverMarried_2";"Married_3";"Widowed_4";"Divorced_5"
"13288";"3000   ";"15400";"2008JJ00";"  111108";"   14933";"   80956";"    1574";"   13645"
"13289";"3000   ";"15400";"2009JJ00";"  112232";"   15873";"   80511";"    1558";"   14290"
"13290";"3000   ";"15400";"2010JJ00";"  112707";"   16194";"   79915";"    1522";"   15076"
"13291";"3000   ";"15400";"2011JJ00";"  115599";"   17349";"   80887";"    1422";"   15941"
"13292";"3000   ";"15400";"2012JJ00";"  116756";"   18668";"   80381";"    1469";"   16238"
"13293";"3000   ";"15400";"2013JJ00";"  118868";"   19837";"   80767";"    1429";"   16835"
"13294";"3000   ";"15400";"2014JJ00";"  121705";"   21580";"   81040";"    1379";"   17706"
"13295";"3000   ";"15400";"2015JJ00";"  122399";"   22082";"   80723";"    1374";"   18220"
"13296";"3000   ";"15400";"2016JJ00";"  125261";"   23794";"   81157";"    1289";"   19021"
"13297";"3000   ";"15400";"2017JJ00";"  126298";"   24719";"   80813";"    1264";"   19502"
"13298";"3000   ";"15400";"2018JJ00";"  129051";"   26546";"   81273";"    1221";"   20011"
"13299";"3000   ";"15400";"2019JJ00";"  131046";"   28215";"   81165";"    1318";"   20348"
"13300";"3000   ";"15500";"1950JJ00";"   45823";"    3483";"   40289";"    1566";"     485"
"13301";"3000   ";"15500";"1951JJ00";"   47043";"    3429";"   41565";"    1527";"     522"
"13302";"3000   ";"15500";"1952JJ00";"   49150";"    3674";"   43302";"    1563";"     611"
"13303";"3000   ";"15500";"1953JJ00";"   49091";"    3703";"   43375";"    1417";"     596"
"13304";"3000   ";"15500";"1954JJ00";"   49629";"    3736";"   43827";"    1435";"     631"
"13305";"3000   ";"15500";"1955JJ00";"   50003";"    3775";"   44238";"    1320";"     670"
"13306";"3000   ";"15500";"1956JJ00";"   50687";"    4024";"   44624";"    1255";"     784"
"13307";"3000   ";"15500";"1957JJ00";"   53070";"    4158";"   46864";"    1268";"     780"
"13308";"3000   ";"15500";"1958JJ00";"   55421";"    4247";"   49116";"    1248";"     810"
"13309";"3000   ";"15500";"1959JJ00";"   55590";"    4373";"   49142";"    1234";"     841"
"13310";"3000   ";"15500";"1960JJ00";"   57048";"    4267";"   50677";"    1297";"     807"
"13311";"3000   ";"15500";"1961JJ00";"   57301";"    4380";"   51022";"    1168";"     731"
"13312";"3000   ";"15500";"1962JJ00";"   57726";"    4328";"   51408";"    1183";"     807"
"13313";"3000   ";"15500";"1963JJ00";"   59260";"    4350";"   52999";"    1142";"     769"
"13314";"3000   ";"15500";"1964JJ00";"   59888";"    4355";"   53533";"    1149";"     851"
"13315";"3000   ";"15500";"1965JJ00";"   60884";"    4420";"   54514";"    1163";"     787"
"13316";"3000   ";"15500";"1966JJ00";"   59841";"    4415";"   53387";"    1157";"     882"
"13317";"3000   ";"15500";"1967JJ00";"   58559";"    4168";"   52409";"    1129";"     853"
"13318";"3000   ";"15500";"1968JJ00";"   62534";"    4572";"   55791";"    1210";"     961"
"13319";"3000   ";"15500";"1969JJ00";"   62763";"    4339";"   56347";"    1164";"     913"
"13320";"3000   ";"15500";"1970JJ00";"   63958";"    4260";"   57392";"    1263";"    1043"
"13321";"3000   ";"15500";"1971JJ00";"   60553";"    4070";"   54207";"    1182";"    1094"
"13322";"3000   ";"15500";"1972JJ00";"   61575";"    3897";"   55416";"    1160";"    1102"
"13323";"3000   ";"15500";"1973JJ00";"   60807";"    3855";"   54716";"    1091";"    1145"
"13324";"3000   ";"15500";"1974JJ00";"   59200";"    3542";"   53273";"    1197";"    1188"
"13325";"3000   ";"15500";"1975JJ00";"   60823";"    3632";"   54739";"    1205";"    1247"
"13326";"3000   ";"15500";"1976JJ00";"   71909";"    4389";"   64238";"    1487";"    1795"
"13327";"3000   ";"15500";"1977JJ00";"   70194";"    4537";"   62318";"    1423";"    1916"
"13328";"3000   ";"15500";"1978JJ00";"   69755";"    4519";"   61620";"    1480";"    2136"
"13329";"3000   ";"15500";"1979JJ00";"   71618";"    4698";"   63211";"    1460";"    2249"
"13330";"3000   ";"15500";"1980JJ00";"   69565";"    4530";"   61150";"    1452";"    2433"
"13331";"3000   ";"15500";"1981JJ00";"   68976";"    4687";"   60500";"    1384";"    2405"
"13332";"3000   ";"15500";"1982JJ00";"   69161";"    4623";"   60527";"    1454";"    2557"
"13333";"3000   ";"15500";"1983JJ00";"   69018";"    4677";"   59982";"    1422";"    2937"
"13334";"3000   ";"15500";"1984JJ00";"   71109";"    5107";"   61240";"    1475";"    3287"
"13335";"3000   ";"15500";"1985JJ00";"   71324";"    5134";"   61079";"    1463";"    3648"
"13336";"3000   ";"15500";"1986JJ00";"   74865";"    5655";"   63475";"    1485";"    4250"
"13337";"3000   ";"15500";"1987JJ00";"   73026";"    5320";"   61958";"    1395";"    4353"
"13338";"3000   ";"15500";"1988JJ00";"   74479";"    5459";"   62896";"    1414";"    4710"
"13339";"3000   ";"15500";"1989JJ00";"   72511";"    5273";"   61036";"    1353";"    4849"
"13340";"3000   ";"15500";"1990JJ00";"   73602";"    5222";"   61749";"    1373";"    5258"
"13341";"3000   ";"15500";"1991JJ00";"   74163";"    5439";"   61718";"    1394";"    5612"
"13342";"3000   ";"15500";"1992JJ00";"   75631";"    5453";"   62865";"    1417";"    5896"
"13343";"3000   ";"15500";"1993JJ00";"   75631";"    5540";"   62491";"    1404";"    6196"
"13344";"3000   ";"15500";"1994JJ00";"   80255";"    5636";"   66306";"    1547";"    6766"
"13345";"3000   ";"15500";"1995JJ00";"   81331";"    5926";"   66781";"    1428";"    7196"
"13346";"3000   ";"15500";"1996JJ00";"   84442";"    5955";"   69144";"    1518";"    7825"
"13347";"3000   ";"15500";"1997JJ00";"   82255";"    5765";"   67105";"    1467";"    7918"
"13348";"3000   ";"15500";"1998JJ00";"   86050";"    6066";"   69975";"    1613";"    8396"
"13349";"3000   ";"15500";"1999JJ00";"   92745";"    6490";"   75348";"    1670";"    9237"
"13350";"3000   ";"15500";"2000JJ00";"   96976";"    7036";"   78476";"    1743";"    9721"
"13351";"3000   ";"15500";"2001JJ00";"   92415";"    7049";"   74284";"    1624";"    9458"
"13352";"3000   ";"15500";"2002JJ00";"  128329";"   10491";"  101684";"    2220";"   13934"
"13353";"3000   ";"15500";"2003JJ00";"  123029";"   10586";"   96476";"    2138";"   13829"
"13354";"3000   ";"15500";"2004JJ00";"  116617";"   10839";"   90617";"    2012";"   13149"
"13355";"3000   ";"15500";"2005JJ00";"  112206";"   11411";"   85663";"    1893";"   13239"
"13356";"3000   ";"15500";"2006JJ00";"  109768";"   11932";"   83006";"    1768";"   13062"
"13357";"3000   ";"15500";"2007JJ00";"  108488";"   12643";"   80906";"    1755";"   13184"
"13358";"3000   ";"15500";"2008JJ00";"  111554";"   13879";"   82004";"    1809";"   13862"
"13359";"3000   ";"15500";"2009JJ00";"  110536";"   14732";"   80381";"    1696";"   13727"
"13360";"3000   ";"15500";"2010JJ00";"  111675";"   14922";"   80051";"    1707";"   14995"
"13361";"3000   ";"15500";"2011JJ00";"  112045";"   15854";"   79414";"    1639";"   15138"
"13362";"3000   ";"15500";"2012JJ00";"  115097";"   17024";"   80479";"    1555";"   16039"
"13363";"3000   ";"15500";"2013JJ00";"  116095";"   18297";"   79730";"    1610";"   16458"
"13364";"3000   ";"15500";"2014JJ00";"  118220";"   19506";"   80087";"    1516";"   17111"
"13365";"3000   ";"15500";"2015JJ00";"  121097";"   21224";"   80362";"    1486";"   18025"
"13366";"3000   ";"15500";"2016JJ00";"  121886";"   21724";"   80168";"    1502";"   18492"
"13367";"3000   ";"15500";"2017JJ00";"  124873";"   23450";"   80791";"    1427";"   19205"
"13368";"3000   ";"15500";"2018JJ00";"  125816";"   24268";"   80484";"    1378";"   19686"
"13369";"3000   ";"15500";"2019JJ00";"  128690";"   26130";"   80971";"    1371";"   20218"
"13370";"3000   ";"15600";"1950JJ00";"   45859";"    3406";"   40192";"    1745";"     516"
"13371";"3000   ";"15600";"1951JJ00";"   45527";"    3395";"   39963";"    1677";"     492"
"13372";"3000   ";"15600";"1952JJ00";"   46676";"    3356";"   41148";"    1632";"     540"
"13373";"3000   ";"15600";"1953JJ00";"   48662";"    3601";"   42764";"    1680";"     617"
"13374";"3000   ";"15600";"1954JJ00";"   48575";"    3629";"   42815";"    1536";"     595"
"13375";"3000   ";"15600";"1955JJ00";"   49162";"    3654";"   43371";"    1497";"     640"
"13376";"3000   ";"15600";"1956JJ00";"   49609";"    3706";"   43880";"    1384";"     639"
"13377";"3000   ";"15600";"1957JJ00";"   50202";"    3935";"   44126";"    1359";"     782"
"13378";"3000   ";"15600";"1958JJ00";"   52587";"    4076";"   46368";"    1363";"     780"
"13379";"3000   ";"15600";"1959JJ00";"   55019";"    4177";"   48662";"    1372";"     808"
"13380";"3000   ";"15600";"1960JJ00";"   55013";"    4281";"   48572";"    1330";"     830"
"13381";"3000   ";"15600";"1961JJ00";"   56627";"    4272";"   50260";"    1384";"     711"
"13382";"3000   ";"15600";"1962JJ00";"   56741";"    4295";"   50381";"    1324";"     741"
"13383";"3000   ";"15600";"1963JJ00";"   57143";"    4247";"   50838";"    1249";"     809"
"13384";"3000   ";"15600";"1964JJ00";"   58594";"    4279";"   52285";"    1268";"     762"
"13385";"3000   ";"15600";"1965JJ00";"   59223";"    4248";"   52838";"    1299";"     838"
"13386";"3000   ";"15600";"1966JJ00";"   60260";"    4338";"   53813";"    1307";"     802"
"13387";"3000   ";"15600";"1967JJ00";"   59249";"    4344";"   52723";"    1279";"     903"
"13388";"3000   ";"15600";"1968JJ00";"   57925";"    4077";"   51730";"    1243";"     875"
"13389";"3000   ";"15600";"1969JJ00";"   61853";"    4511";"   55007";"    1355";"     980"
"13390";"3000   ";"15600";"1970JJ00";"   62098";"    4265";"   55545";"    1336";"     952"
"13391";"3000   ";"15600";"1971JJ00";"   63238";"    4150";"   56642";"    1386";"    1060"
"13392";"3000   ";"15600";"1972JJ00";"   59891";"    3981";"   53461";"    1313";"    1136"
"13393";"3000   ";"15600";"1973JJ00";"   60870";"    3831";"   54565";"    1300";"    1174"
"13394";"3000   ";"15600";"1974JJ00";"   60119";"    3770";"   53885";"    1227";"    1237"
"13395";"3000   ";"15600";"1975JJ00";"   58606";"    3483";"   52510";"    1327";"    1286"
"13396";"3000   ";"15600";"1976JJ00";"   60175";"    3613";"   53916";"    1291";"    1355"
"13397";"3000   ";"15600";"1977JJ00";"   71168";"    4308";"   63238";"    1633";"    1989"
"13398";"3000   ";"15600";"1978JJ00";"   69516";"    4465";"   61458";"    1588";"    2005"
"13399";"3000   ";"15600";"1979JJ00";"   69007";"    4434";"   60727";"    1616";"    2230"
"13400";"3000   ";"15600";"1980JJ00";"   70941";"    4623";"   62357";"    1627";"    2334"
"13401";"3000   ";"15600";"1981JJ00";"   68858";"    4463";"   60294";"    1598";"    2503"
"13402";"3000   ";"15600";"1982JJ00";"   68319";"    4612";"   59654";"    1532";"    2521"
"13403";"3000   ";"15600";"1983JJ00";"   68565";"    4446";"   59763";"    1550";"    2806"
"13404";"3000   ";"15600";"1984JJ00";"   68391";"    4607";"   59098";"    1600";"    3086"
"13405";"3000   ";"15600";"1985JJ00";"   70407";"    5004";"   60293";"    1654";"    3456"
"13406";"3000   ";"15600";"1986JJ00";"   70645";"    5050";"   60212";"    1610";"    3773"
"13407";"3000   ";"15600";"1987JJ00";"   74038";"    5526";"   62584";"    1610";"    4318"
"13408";"3000   ";"15600";"1988JJ00";"   72298";"    5229";"   61170";"    1526";"    4373"
"13409";"3000   ";"15600";"1989JJ00";"   73690";"    5361";"   61989";"    1548";"    4792"
"13410";"3000   ";"15600";"1990JJ00";"   71781";"    5134";"   60283";"    1483";"    4881"
"13411";"3000   ";"15600";"1991JJ00";"   72944";"    5108";"   61078";"    1504";"    5254"
"13412";"3000   ";"15600";"1992JJ00";"   73544";"    5354";"   61026";"    1556";"    5608"
"13413";"3000   ";"15600";"1993JJ00";"   75013";"    5366";"   62213";"    1545";"    5889"
"13414";"3000   ";"15600";"1994JJ00";"   75013";"    5438";"   61792";"    1549";"    6234"
"13415";"3000   ";"15600";"1995JJ00";"   79626";"    5569";"   65472";"    1663";"    6922"
"13416";"3000   ";"15600";"1996JJ00";"   80641";"    5807";"   65948";"    1605";"    7281"
"13417";"3000   ";"15600";"1997JJ00";"   83681";"    5857";"   68308";"    1679";"    7837"
"13418";"3000   ";"15600";"1998JJ00";"   81669";"    5667";"   66494";"    1613";"    7895"
"13419";"3000   ";"15600";"1999JJ00";"   85401";"    5940";"   69357";"    1709";"    8395"
"13420";"3000   ";"15600";"2000JJ00";"   92118";"    6361";"   74725";"    1847";"    9185"
"13421";"3000   ";"15600";"2001JJ00";"   96301";"    6881";"   77842";"    1908";"    9670"
"13422";"3000   ";"15600";"2002JJ00";"   91762";"    6927";"   73594";"    1800";"    9441"
"13423";"3000   ";"15600";"2003JJ00";"  127375";"   10304";"  100772";"    2452";"   13847"
"13424";"3000   ";"15600";"2004JJ00";"  122124";"   10418";"   95665";"    2356";"   13685"
"13425";"3000   ";"15600";"2005JJ00";"  115714";"   10602";"   89778";"    2177";"   13157"
"13426";"3000   ";"15600";"2006JJ00";"  111301";"   11201";"   84900";"    2038";"   13162"
"13427";"3000   ";"15600";"2007JJ00";"  108904";"   11764";"   82162";"    1920";"   13058"
"13428";"3000   ";"15600";"2008JJ00";"  107754";"   12449";"   80218";"    1895";"   13192"
"13429";"3000   ";"15600";"2009JJ00";"  110811";"   13681";"   81362";"    1963";"   13805"
"13430";"3000   ";"15600";"2010JJ00";"  109787";"   13829";"   79796";"    1868";"   14294"
"13431";"3000   ";"15600";"2011JJ00";"  110973";"   14653";"   79372";"    1856";"   15092"
"13432";"3000   ";"15600";"2012JJ00";"  111433";"   15551";"   78889";"    1768";"   15225"
"13433";"3000   ";"15600";"2013JJ00";"  114411";"   16679";"   79868";"    1698";"   16166"
"13434";"3000   ";"15600";"2014JJ00";"  115440";"   17945";"   79153";"    1757";"   16585"
"13435";"3000   ";"15600";"2015JJ00";"  117653";"   19164";"   79481";"    1642";"   17366"
"13436";"3000   ";"15600";"2016JJ00";"  120499";"   20887";"   79722";"    1632";"   18258"
"13437";"3000   ";"15600";"2017JJ00";"  121311";"   21366";"   79711";"    1615";"   18619"
"13438";"3000   ";"15600";"2018JJ00";"  124384";"   23056";"   80371";"    1554";"   19403"
"13439";"3000   ";"15600";"2019JJ00";"  125429";"   23908";"   80161";"    1526";"   19834"
"13440";"3000   ";"15700";"1950JJ00";"   41874";"    3210";"   36382";"    1814";"     468"
"13441";"3000   ";"15700";"1951JJ00";"   45488";"    3333";"   39819";"    1845";"     491"
"13442";"3000   ";"15700";"1952JJ00";"   45090";"    3321";"   39489";"    1785";"     495"
"13443";"3000   ";"15700";"1953JJ00";"   46175";"    3304";"   40613";"    1724";"     534"
"13444";"3000   ";"15700";"1954JJ00";"   48187";"    3520";"   42219";"    1845";"     603"
"13445";"3000   ";"15700";"1955JJ00";"   48056";"    3546";"   42279";"    1644";"     587"
"13446";"3000   ";"15700";"1956JJ00";"   48653";"    3591";"   42833";"    1606";"     623"
"13447";"3000   ";"15700";"1957JJ00";"   49075";"    3611";"   43332";"    1472";"     660"
"13448";"3000   ";"15700";"1958JJ00";"   49711";"    3858";"   43629";"    1457";"     767"
"13449";"3000   ";"15700";"1959JJ00";"   52165";"    4005";"   45882";"    1492";"     786"
"13450";"3000   ";"15700";"1960JJ00";"   54401";"    4077";"   48036";"    1479";"     809"
"13451";"3000   ";"15700";"1961JJ00";"   54434";"    4229";"   48080";"    1459";"     666"
"13452";"3000   ";"15700";"1962JJ00";"   56044";"    4204";"   49603";"    1514";"     723"
"13453";"3000   ";"15700";"1963JJ00";"   56033";"    4221";"   49643";"    1424";"     745"
"13454";"3000   ";"15700";"1964JJ00";"   56464";"    4175";"   50094";"    1377";"     818"
"13455";"3000   ";"15700";"1965JJ00";"   57934";"    4191";"   51581";"    1400";"     762"
"13456";"3000   ";"15700";"1966JJ00";"   58508";"    4174";"   52056";"    1445";"     833"
"13457";"3000   ";"15700";"1967JJ00";"   59566";"    4240";"   53034";"    1487";"     805"
"13458";"3000   ";"15700";"1968JJ00";"   58499";"    4241";"   51953";"    1413";"     892"
"13459";"3000   ";"15700";"1969JJ00";"   57217";"    3996";"   50971";"    1381";"     869"
"13460";"3000   ";"15700";"1970JJ00";"   61123";"    4399";"   54210";"    1516";"     998"
"13461";"3000   ";"15700";"1971JJ00";"   61336";"    4197";"   54674";"    1489";"     976"
"13462";"3000   ";"15700";"1972JJ00";"   62477";"    4047";"   55774";"    1550";"    1106"
"13463";"3000   ";"15700";"1973JJ00";"   59129";"    3892";"   52547";"    1477";"    1213"
"13464";"3000   ";"15700";"1974JJ00";"   60165";"    3770";"   53665";"    1447";"    1283"
"13465";"3000   ";"15700";"1975JJ00";"   59420";"    3696";"   53036";"    1389";"    1299"
"13466";"3000   ";"15700";"1976JJ00";"   57988";"    3480";"   51679";"    1428";"    1401"
"13467";"3000   ";"15700";"1977JJ00";"   59483";"    3540";"   53089";"    1414";"    1440"
"13468";"3000   ";"15700";"1978JJ00";"   70364";"    4235";"   62227";"    1820";"    2082"
"13469";"3000   ";"15700";"1979JJ00";"   68751";"    4388";"   60514";"    1760";"    2089"
"13470";"3000   ";"15700";"1980JJ00";"   68265";"    4350";"   59798";"    1792";"    2325"
"13471";"3000   ";"15700";"1981JJ00";"   70200";"    4534";"   61482";"    1786";"    2398"
"13472";"3000   ";"15700";"1982JJ00";"   68108";"    4373";"   59348";"    1791";"    2596"
"13473";"3000   ";"15700";"1983JJ00";"   67507";"    4458";"   58701";"    1652";"    2696"
"13474";"3000   ";"15700";"1984JJ00";"   67835";"    4351";"   58844";"    1713";"    2927"
"13475";"3000   ";"15700";"1985JJ00";"   67653";"    4522";"   58188";"    1749";"    3194"
"13476";"3000   ";"15700";"1986JJ00";"   69627";"    4921";"   59366";"    1807";"    3533"
"13477";"3000   ";"15700";"1987JJ00";"   69851";"    4927";"   59386";"    1719";"    3819"
"13478";"3000   ";"15700";"1988JJ00";"   73215";"    5428";"   61725";"    1729";"    4333"
"13479";"3000   ";"15700";"1989JJ00";"   71600";"    5128";"   60369";"    1701";"    4402"
"13480";"3000   ";"15700";"1990JJ00";"   73021";"    5266";"   61207";"    1718";"    4830"
"13481";"3000   ";"15700";"1991JJ00";"   71036";"    5028";"   59518";"    1613";"    4877"
"13482";"3000   ";"15700";"1992JJ00";"   72366";"    5036";"   60420";"    1687";"    5223"
"13483";"3000   ";"15700";"1993JJ00";"   72865";"    5260";"   60270";"    1704";"    5631"
